ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94070,12,2021,Gas- Commercial,N,938,"353,935",377
94080,10,2021,Gas- Commercial,Y,"1,621","1,202,186",742
94080,11,2021,Gas- Commercial,Y,"1,620","1,254,245",774
94080,12,2021,Gas- Commercial,Y,"1,479","1,720,389","1,163"
94085,10,2021,Gas- Commercial,Y,0,0,
94085,11,2021,Gas- Commercial,Y,0,0,
94085,12,2021,Gas- Commercial,Y,0,0,
94086,10,2021,Gas- Commercial,Y,0,0,
94086,11,2021,Gas- Commercial,Y,0,0,
94086,12,2021,Gas- Commercial,N,362,"305,970",845
94087,10,2021,Gas- Commercial,Y,0,0,
94087,11,2021,Gas- Commercial,Y,0,0,
94087,12,2021,Gas- Commercial,Y,0,0,
94089,10,2021,Gas- Commercial,Y,0,0,
94089,11,2021,Gas- Commercial,Y,0,0,
94089,12,2021,Gas- Commercial,Y,0,0,
94102,10,2021,Gas- Commercial,N,499,"266,348",534
94102,11,2021,Gas- Commercial,Y,0,0,
94102,12,2021,Gas- Commercial,Y,0,0,
94103,10,2021,Gas- Commercial,N,"1,133","344,627",304
94103,11,2021,Gas- Commercial,Y,"1,637","722,869",442
94103,12,2021,Gas- Commercial,Y,"1,637","1,128,486",689
94104,10,2021,Gas- Commercial,Y,0,0,
94104,11,2021,Gas- Commercial,Y,0,0,
94104,12,2021,Gas- Commercial,Y,0,0,
94105,10,2021,Gas- Commercial,N,183,"246,653","1,348"
94105,11,2021,Gas- Commercial,N,182,"271,253","1,490"
94105,12,2021,Gas- Commercial,N,183,"474,116","2,591"
94107,10,2021,Gas- Commercial,Y,811,"435,145",537
94107,11,2021,Gas- Commercial,Y,809,"463,614",573
94107,12,2021,Gas- Commercial,Y,815,"731,663",898
94108,10,2021,Gas- Commercial,N,462,"129,167",280
94108,11,2021,Gas- Commercial,N,465,"137,811",296
94108,12,2021,Gas- Commercial,N,467,"223,429",478
94109,10,2021,Gas- Commercial,N,693,"250,241",361
94109,11,2021,Gas- Commercial,N,688,"250,781",365
94109,12,2021,Gas- Commercial,N,688,"354,877",516
94110,10,2021,Gas- Commercial,N,"1,098","240,363",219
94110,11,2021,Gas- Commercial,N,"1,098","250,949",229
94110,12,2021,Gas- Commercial,N,"1,094","342,252",313
94111,10,2021,Gas- Commercial,Y,327,"278,419",851
94111,11,2021,Gas- Commercial,Y,328,"334,568","1,020"
94111,12,2021,Gas- Commercial,Y,330,"547,746","1,660"
94112,10,2021,Gas- Commercial,N,484,"125,417",259
94112,11,2021,Gas- Commercial,Y,721,"171,313",238
94112,12,2021,Gas- Commercial,Y,897,"344,081",384
94114,10,2021,Gas- Commercial,Y,533,"101,375",190
94114,11,2021,Gas- Commercial,Y,532,"107,954",203
94114,12,2021,Gas- Commercial,Y,934,"286,095",306
94115,10,2021,Gas- Commercial,N,468,"177,265",379
94115,11,2021,Gas- Commercial,N,468,"182,123",389
94115,12,2021,Gas- Commercial,N,465,"250,863",539
94116,10,2021,Gas- Commercial,Y,0,0,
94116,11,2021,Gas- Commercial,Y,0,0,
94116,12,2021,Gas- Commercial,Y,0,0,
94117,10,2021,Gas- Commercial,N,405,"95,150",235
94117,11,2021,Gas- Commercial,N,404,"97,048",240
94117,12,2021,Gas- Commercial,Y,0,0,
94118,10,2021,Gas- Commercial,Y,626,"231,489",370
94118,11,2021,Gas- Commercial,Y,626,"243,951",390
94118,12,2021,Gas- Commercial,Y,622,"347,837",559
